id,name,area,lat,lng,last_updated
3203460,GIPSY,udelnaya-russia,55.7397595317,37.6100850105,1536942353
290716823,Kotelniki,kotelniki-russia,55.6481,37.8572,1536942326
34177271,Кутузовский_Проспект,dorogomilovo-russia,55.7485797753,37.5639492475,1536933971
630807083,Санкт_Петербург,ramenka-russia,55.6997458373,37.5080376731,1536871151
24346591,Телецентр_Останкино,pushkinskoye-russia,55.8220472329,37.6062967001,1536927968
418647485,Preobrazhenskaya_Ploshchad,-russia,55.7963,37.7151,1536941418
294132386,Vegas_City_Hall,myakinino-russia,55.8204425394,37.386418253,1536942442
409305389,Cheryomushki_District,zyuzino-russia,55.66472222,37.56055556,1536940665
142460732531052,Парк_Искусств_Музеон,udelnaya-russia,55.7305814,37.6114765,1536942555
420531995,Ulitsa_1905_Goda,dorogomilovo-russia,55.7652,37.5609,1536942342
4681822,Sixty,krasnaya-presnya-russia,55.7486542989,37.5379248259,1536941725
2074009,Красный_Октябрь,udelnaya-russia,55.7401853372,37.6087814569,1536942681
733641582,Парк_Культуры_и_Отдыха_Сокольники,-russia,55.794445717,37.6765496965,1536925213
1024359399,Парк_Останкино_,pushkinskoye-russia,55.8278534701,37.6098060608,1536942494
13426954,Смотровая_площадка_на_Воробь_вых_горах,vorobyevo-russia,55.7091732089,37.5418821681,1536860873
421337048,Moscow_City,krasnaya-presnya-russia,55.7480281511,37.535813279,1536933921
407980270,Brateyevo_District,brateyevo-russia,55.63388889,37.76361111,1536942762
33003155,Главное_здание_МГУ,vorobyevo-russia,55.7018379412,37.529977668,1511208333
215872410,Усадьба_Кусково,veshnyaki-russia,55.7342048508,37.8101468523,1536938802
156187,Башня_Федерация,krasnaya-presnya-russia,55.7484992295,37.5387001871,1536942249
271063817,Konkovo_District,derevlevo-russia,55.64083333,37.52861111,1536942625
147585025920003,Московский_Зоопарк_Moscow_zoo,dorogomilovo-russia,55.7644520151,37.5774470564,1536942979
215874293,VDNKh,pushkinskoye-russia,55.8222833333,37.6414944444,1536942992
1831482133747935,Останкинская_Телебашня_Ostankino_TV_Tower,pushkinskoye-russia,55.8186717536,37.6156842127,1536943085
508970048,Moscow_City,krasnaya-presnya-russia,55.7471342317,37.5389318985,1536933921
217611531,Taganskaya,taganka-russia,55.740859466,37.6555936078,1536942901
669074,ПКиО_Сокольники,-russia,55.79234,37.6767,1536925213
63512763,Набережная_Тараса_Шевченко,krasnaya-presnya-russia,55.7481508335,37.5496819024,1536942305
277434910,Orekhovo_Borisovo_Severnoye_District,orekhovo-russia,55.61833333,37.7,1536942881
4609633,Государственный_Дарвиновский_музей,leninskiye-gory-russia,55.69066,37.56151,1536943001
219302891,RZD_Arena,izmaylovo-russia,55.80355,37.741169,1536943303
407039993,Chertanovo_Severnoye_District,chertanovo-russia,55.63222222,37.60694444,1536943155
214466048,Смотровая_Площадка_МГУ_Воробь_вы_Горы,vorobyevo-russia,55.7091195859,37.5419158042,1536940600
488453207,Главный_Каток_Страны,pushkinskoye-russia,55.830610379,37.6304624263,1536844772
213158478,Hotel_Cosmos_Moscow_Russia,pushkinskoye-russia,55.8225693322,37.6459677766,1536940687
456135482,Beskudnikovsky_District,beskudnikovo-russia,55.86527778,37.565,1536941366
261432714,Poklonnaya_Hill,mazilovo-russia,55.73166667,37.50666667,1536943225
183320,Екатерининский_парк,marina-roshcha-russia,55.7828345975,37.6198190918,1536943554
427141636,Ochakovo_Matveyevskoye_District,otrada-russia,55.69416667,37.44388889,1536943116
2838912,Фонтан_Дружбы_Народов,pushkinskoye-russia,55.8299048684,37.6314332592,1536931805
43745670,Imperia_Tower,krasnaya-presnya-russia,55.7475,37.5408333333,1536942949
224289807631083,Стадион_Спартак_Spartak_Stadium,bsatsevo-russia,55.81769,37.44055,1536941098
405172970,Zyuzino_District,zyuzino-russia,55.6581,37.5811,1536942421
1331214173655481,New_Arbat_Street_Moscow,dorogomilovo-russia,55.7528568564,37.5892438423,1536943705
217027321,Ostankino_Tower,pushkinskoye-russia,55.8197222222,37.6116666667,1536941678
849075435,Sokolniki_District,-russia,55.79472222,37.67638889,1536942283
571121296,Mytishchi,yadreyevo-russia,55.9166666667,37.7333333333,1536937625
487471761,Duran_Bar_Moscow,dorogomilovo-russia,55.7550659799,37.5626206398,1536942788
13435372,Воробь_вская_набережная,leninskiye-gory-russia,55.7103607219,37.5593490647,1536939868
1002971304,Moskvarium,pushkinskoye-russia,55.8329140371,37.6192295291,1536942720
213142723,Центральный_Дом_художника_The_Central_House_of_Artists,udelnaya-russia,55.7343948182,37.6047534688,1536942541
408553270,Москва_Солнцево,solntsevo-russia,55.6537033972,37.4084605967,1536927781
470749926,Москва_Сити_Город_Столиц,krasnaya-presnya-russia,55.7471181238,37.5389274,1536943871
395695099,Biryulyovo_Zapadnoye_District,krasny-stroitel-russia,55.58805556,37.63027778,1536943550
240754,Музей_заповедник_Царицыно,orekhovo-russia,55.618365953,37.6820871348,1536939760
423205331440164,FIFA_Fan_Fest_Moscow_2018,vorobyevo-russia,55.7073363619,37.5390815735,1536939177
214564194,Korston_Club_Hotel,leninskiye-gory-russia,55.7053826318,37.564490926,1536938907
295883026,Soho_Country_Club_Moscow,myakinino-russia,55.7969002043,37.3535348078,1536942289
849184998,Khoroshevo_Mnevniki_District,mnevniki-russia,55.77694444,37.46916667,1536944107
204994156911712,FIFA_World_Cup_2018,vorobyevo-russia,55.7156531816,37.5538659096,1535033375
883535642,Akademichesky_District,cheremushki-russia,55.68956,37.57307,1536945017
222146698,ТРЦ_РИО_Дмитровское_шоссе,vagonoremont-russia,55.9094226156,37.5406694412,1536945196
428353076,VDNKh_Russia_,pushkinskoye-russia,55.82629,37.63765,1536932326
449580203,Severnoye_Izmaylovo_District,golyanovo-russia,55.80888889,37.82138889,1536945560
731138571,Moskow_City,krasnaya-presnya-russia,55.74418,37.56047,1536945077
720719515,Парк_культуры_и_отдыха_Красная_Пресня_,krasnaya-presnya-russia,55.7555885,37.5501289,1536943754
266171110,Slavyansky_Bulvar,mazilovo-russia,55.7297222222,37.4713888889,1536944626
356215962,RED_club,udelnaya-russia,55.74086,37.61122,1536945489
487534250,Каток_на_ВДНХ,pushkinskoye-russia,55.8303820207,37.6308570659,1536932326
442697557,Московский_Планетарий,dorogomilovo-russia,55.76124,37.58357,1536944232
217855963,Timiryazevskaya,petrovskorazumovskoye-russia,55.8188888889,37.5788888889,1536943422
737566741,Сокольники,pushkinskoye-russia,55.8002777778,37.6741666667,1536945648
321449251,VDNKh_Park,pushkinskoye-russia,55.82629,37.63765,1536945572
8917302,Stadium_Live,sokol-russia,55.8078308,37.5117989,1536930026
497767,Центральный_дом_художника_ЦДХ,udelnaya-russia,55.7342819765,37.6047802352,1536935329
269141226,Skolkovo_Innovation_Center,marfino-russia,55.6975,37.35777778,1536945127
525490387,ROYAL_ARBAT,dorogomilovo-russia,55.7521633642,37.5844323635,1536943270
420569805,Moscow_City_Imperia_Tower,krasnaya-presnya-russia,55.7487493404,37.5392599853,1536935052
3012392,Сиреневый_Сад,izmaylovo-russia,55.8051201228,37.7680928365,1536941623
218717034,Patriarshy_Bridge,udelnaya-russia,55.7433333333,37.6088888889,1536945910
4175666,Трехгорная_Мануфактура,dorogomilovo-russia,55.7568808017,37.5629661463,1536945242
586987148147006,Крокус_Сити_Океанариум,myakinino-russia,55.8190684174,37.3858009396,1536945945
517708510,Россия_Москва,-russia,55.77247,37.730105,1531911573
659060738,Pirogovskiy_Moskovskaya_Oblast_Russia,pirogovskiy-russia,55.9781,37.7336,1536945113
142012,Московский_зоопарк_Moscow_zoo,dorogomilovo-russia,55.76214319,37.5786196545,1536904511
1632231,КРЫША_МИРА,krasnaya-presnya-russia,55.74135,37.61128,1536945388
1632231,КРЫША_МИРА,udelnaya-russia,55.74135,37.61128,1536945388
213641954,Kuskovo,veshnyaki-russia,55.7356837219,37.8075784179,1536946090
1336516296366101,VEB_Arena,sokol-russia,55.791389,37.516111,1536927592
1466570,Крымский_мост,udelnaya-russia,55.7337727524,37.5990126465,1536943800
1901286076845422,Москвариум_На_Вднх,pushkinskoye-russia,55.8328923631,37.6184732665,1536946278
570383483,Vidnoye_Moscow_Oblast,vidnoye-russia,55.55,37.7,1536946544
270587663,Semyonovskaya,-russia,55.7828903,37.7210083,1536943195
213826419,Музей_усадьба_Царицыно,orekhovo-russia,55.617398,37.676228,1536939760
223024309,Moscow_City_Complex,krasnaya-presnya-russia,55.7493712044,37.5393283651,1535285667
37610277,Lotte_Hotel_Moscow,dorogomilovo-russia,55.75039,37.58394,1536946492
213858175,16_Tons_Club,dorogomilovo-russia,55.76428,37.56439,1536946156
1023996774,FC_Spartak_Moscow_Stadium,bsatsevo-russia,55.8172345033,37.4402054294,1536928567
413302736,Maryina_Roshcha_District,marina-roshcha-russia,55.8002777778,37.6116666667,1536941484
795745587275153,Телецентр_Останкино,pushkinskoye-russia,55.82289,37.6063,1536946849
434770611,Brateevo_Moscow,brateyevo-russia,55.6408255195,37.7603358994,1536924461
528773663,Arbat_District,dorogomilovo-russia,55.751,37.59,1536945986
640636,Мультимедиа_Арт_музей_Indi_visual,udelnaya-russia,55.74168,37.59878,1536911446
215099684,Ресторан_Яхта_Чайка_,krasnaya-presnya-russia,55.7527454213,37.5560937357,1536946417
214324780,Истринское_Водохранилище,krasnaya-presnya-russia,55.7459668238,37.5461046738,1536924613
410719899,ТЦ_Капитолий,ramenka-russia,55.6916110237,37.5286826125,1536946387
213609641,Vremena_Goda_Moscow,mazilovo-russia,55.73171,37.48714,1536946600
406043122,Oktyabrskoye_Pole,sokol-russia,55.7933333333,37.4933333333,1536945126
436579530,Megasport_Arena,sokol-russia,55.78664,37.53981,1536944504
227647840,Яхт_клуб_Адмирал,khlevnikovskiy-russia,55.9709951703,37.5381812436,1536944016
417840945,Музей_космонавтики,pushkinskoye-russia,55.8232978405,37.6398315219,1536946777
270907494,Сиреневый_бульвар,izmaylovo-russia,55.8069567045,37.7750784613,1536946882
521263989,Кидзания_Москва,sokol-russia,55.7902978815,37.5290012683,1536947082
221165772,Москва_река,dorogomilovo-russia,55.752645,37.572651,1530768022
288092007,VDNH_Moscow,pushkinskoye-russia,55.8266627827,37.637205485,1536932326
219942182,Парк_Горького_ll_Gorky_Park,udelnaya-russia,55.7321565935,37.6016627065,1536946277
360400790,Парк_Горького_Москва_,udelnaya-russia,55.73144,37.60337,1536947343
410126920,WoodStudios,-russia,55.7870709874,37.7053999901,1536946547
517592719,Severny_District_Moscow,severnyy-russia,55.93,37.56083333,1536947367
1022779608,Сыроварня,dorogomilovo-russia,55.7503179897,37.5602707564,1536947290
644320934,Каро_11_Октябрь,dorogomilovo-russia,55.75311,37.58753,1536945657
265829175,Tretyakovskaya,udelnaya-russia,55.740833,37.6275,1536945859
498399208,Bulvar_Rokossovskogo,izmaylovo-russia,55.8148,37.7342,1536946539
2568751,Royal_Bar,nikolskiy-russia,55.8365373577,37.4792965763,1536938914
502246679797160,Московский_зоопарк_Moscow_Zoo,dorogomilovo-russia,55.7627161978,37.576417923,1536904511
213297057,Strelka_Bar,udelnaya-russia,55.742569,37.6092606,1536947143
551245951,Sokolniki_Exhibition_and_Convention_Centre,pushkinskoye-russia,55.80015,37.67421,1536947265
213697889,Triumph_Palace,sokol-russia,55.7983333333,37.5208333333,1536946404
212991116,Aeroport,sokol-russia,55.8008333333,37.5311111111,1536946614
1003017483,Таганский_район,taganka-russia,55.7413888889,37.6541666667,1536947468
498515284,Sokol_District,sokol-russia,55.8054,37.5039,1536947328
215038368,Большой_цирк_на_Вернадского,leninskiye-gory-russia,55.6945424485,37.5398362219,1536947785
406730064,Bratislavskaya,marina-russia,55.66,37.7502777778,1536942482
406730064,Bratislavskaya,lyublinodachnoye-russia,55.66,37.7502777778,1536942482
459351477,Domodedovskaya,orekhovo-russia,55.6108333333,37.7197222222,1536947697
74481358,ЖК_Шуваловский,ramenka-russia,55.70353,37.51113,1536919757
972313453,Океанариум_вднх,pushkinskoye-russia,55.8329155853,37.6195582508,1536944584
2114231,Афи_Молл_Сити,krasnaya-presnya-russia,55.7496729152,37.5407853549,1536855065
213550883,Crowne_Plaza_Moscow_World_Trade_Centre,krasnaya-presnya-russia,55.7547776903,37.5569665432,1536941867
156523342,Каток_в_Парке_Горького,udelnaya-russia,55.72925616,37.6005958043,1536946277
685296781,Московский_зоопарк,dorogomilovo-russia,55.7619444444,37.5772222222,1536947389
311727352689177,Воробьевы_Горы,vorobyevo-russia,55.7116173095,37.5439290382,1536943917
545568887,Moscow_Taganskaya,taganka-russia,55.73931,37.6664,1536926918
228635115,ГЦКЗ_РОССИЯ,vorobyevo-russia,55.7222576604,37.5476667626,1536910267
1007583968,Москвариум_ВДНХ,pushkinskoye-russia,55.82629,37.63765,1536932326
227756898,Измайловский_Лесопарк,izmaylovo-russia,55.7883898406,37.7842918283,1536938892
411551911,Kantemirovskaya,kotlyakovo-russia,55.6358333333,37.6561111111,1536947766
215991968,Армянская_Апостольская_Церковь_в_Москве_,marina-roshcha-russia,55.7878906477,37.6213143988,1536945026
2702401,Крымская_Набережная,udelnaya-russia,55.7357583887,37.6048625216,1536946026
405037061,Belyayevo,derevlevo-russia,55.6427777778,37.5261111111,1536947871
97784797,Shishas_Sferum_Bar,dorogomilovo-russia,55.7533351089,37.5754312378,1536941615
2113334,Парк_Красная_Пресня,krasnaya-presnya-russia,55.7550552509,37.550961409,1536947740
294219526,Северный_Речной_Вокзал,nikolskiy-russia,55.85117,37.46713,1536920606
381180,Дворец_царя_Алексея_Михайловича,dyakova-russia,55.6557522849,37.6573758993,1536947109
97038937,Лужнецкая_набережная,vorobyevo-russia,55.71342664,37.5498866956,1536921731
4216106,Ландшафтный_Парк_Митино,penyagino-russia,55.8364659717,37.3588148964,1536944336
291199085,Novye_Cheryomushki,cheremushki-russia,55.6702777778,37.5544444444,1536947620
407034571,Profsoyuznaya,cheremushki-russia,55.6780555556,37.5627777778,1536945344
32833041,ТРЦ_Июнь,yadreyevo-russia,55.9198060791,37.7082021704,1536937360
744095,Lotte_Plaza,dorogomilovo-russia,55.75138,37.58439,1536947739
219327789,Novokuznetskaya,udelnaya-russia,55.7411111111,37.6294444444,1536947833
37773485,Кутузовский_Проспект,mazilovo-russia,55.7271316834,37.4739162159,1536933971
217929928,Vodny_Stadion,nikolskiy-russia,55.8397222222,37.4863888889,1536947117
766959541,Москва_Тимирязевский_парк,petrovskorazumovskoye-russia,55.8184395,37.5623817,1536948715
97738418,ВДНХ_,pushkinskoye-russia,55.8295404664,37.6322623662,1536932326
89873244,Парк_850_Летия_Москвы,marina-russia,55.6431904375,37.722098955,1536945274
573489860,Tsaritsyno_Park,orekhovo-russia,55.61665,37.68388,1536939760
10650873,Люблино_Район_Чудес,lyublinodachnoye-russia,55.6674569,37.7598703,1536928951
262246703,Sixty_Restaurant_Bar_62_Этаж_Башня_Федерация,krasnaya-presnya-russia,55.7487892315,37.5376710642,1536945999
7029754,Сокол,sokol-russia,55.8055504708,37.5150191932,1536934247
31234775,Кофемания,krasnaya-presnya-russia,55.74696,37.55674,1536948613
498398039,Fili_Davydkovo_District,mazilovo-russia,55.72777778,37.46722222,1536944560
636341061,Останкино_Телебашня,pushkinskoye-russia,55.81842,37.61478,1533295994
134458393830215,Усадьба_Кусково,veshnyaki-russia,55.73493,37.80901,1536943357
223342691,Перовский_Парк,plyushchevo-russia,55.7431,37.7729799,1536944575
570633973137745,Хлебозавод,petrovskorazumovskoye-russia,55.8061682,37.5854528,1536948850
213564165,Red_Square_Moscow,krasnaya-presnya-russia,55.7539264917,37.5570705405,1536949099
213020005,Tretyakov_Gallery,udelnaya-russia,55.7413888889,37.6202777778,1527628201
517559022,Люблино,lyublinodachnoye-russia,55.675,37.76666667,1536948791
285235,Парк_Дружбы,nikolskiy-russia,55.85129,37.4799099,1536922407
499964418,Атриум,golyanovo-russia,55.8025955548,37.8044056892,1536949096
