id,location,longtitude,latitude,route,area
428353076,VDNKh_Russia_,55.82629,37.63765,проспект Мира,Северо-Восточный административный округ
449580203,Severnoye_Izmaylovo_District,55.80888889,37.82138889,15-я Парковая улица,Восточный административный округ
731138571,Moskow_City,55.74418,37.56047,Брянская улица,Западный административный округ
720719515,Парк_культуры_и_отдыха_Красная_Пресня_,55.7555885,37.5501289,улица Мантулинская,Центральный административный округ
266171110,Slavyansky_Bulvar,55.7297222222,37.4713888889,Славянский бульвар,Западный административный округ
356215962,RED_club,55.74086,37.61122,Болотная набережная,Центральный административный округ
487534250,Каток_на_ВДНХ,55.8303820207,37.6308570659,проспект Мира,Северо-Восточный административный округ
442697557,Московский_Планетарий,55.76124,37.58357,Садовая-Кудринская улица,Центральный административный округ
217855963,Timiryazevskaya,55.8188888889,37.5788888889,улица Яблочкова,Северо-Восточный административный округ
737566741,Сокольники,55.8002777778,37.6741666667,просек Лучевой 5-й,Восточный административный округ
321449251,VDNKh_Park,55.82629,37.63765,проспект Мира,Северо-Восточный административный округ
8917302,Stadium_Live,55.8078308,37.5117989,Балтийская улица,Северный административный округ
497767,Центральный_дом_художника_ЦДХ,55.7342819765,37.6047802352,улица Крымский Вал,Центральный административный округ
269141226,Skolkovo_Innovation_Center,55.6975,37.35777778,Большой бульвар,None
525490387,ROYAL_ARBAT,55.7521633642,37.5844323635,Новый Арбат улица,Центральный административный округ
420569805,Moscow_City_Imperia_Tower,55.7487493404,37.5392599853,Краснопресненская набережная,Центральный административный округ
3012392,Сиреневый_Сад,55.8051201228,37.7680928365,Щёлковское шоссе,Восточный административный округ
218717034,Patriarshy_Bridge,55.7433333333,37.6088888889,Патриарший мост,Центральный административный округ
4175666,Трехгорная_Мануфактура,55.7568808017,37.5629661463,Рочдельская улица,Пресненский
586987148147006,Крокус_Сити_Океанариум,55.8190684174,37.3858009396,None,None
517708510,Россия_Москва,55.77247,37.730105,улица Соколиной Горы 10-я,Восточный административный округ
659060738,Pirogovskiy_Moskovskaya_Oblast_Russia,55.9781,37.7336,Фабричный проезд,None
142012,Московский_зоопарк_Moscow_zoo,55.76214319,37.5786196545,улица Грузинская Б.,Центральный административный округ
1632231,КРЫША_МИРА,55.74135,37.61128,Болотная набережная,Центральный административный округ
1632231,КРЫША_МИРА,55.74135,37.61128,Болотная набережная,Центральный административный округ
213641954,Kuskovo,55.7356837219,37.8075784179,None,Восточный административный округ
1336516296366101,VEB_Arena,55.791389,37.516111,3-я Песчаная улица,Северный административный округ
1466570,Крымский_мост,55.7337727524,37.5990126465,улица Крымский мост,Центральный административный округ
1901286076845422,Москвариум_На_Вднх,55.8328923631,37.6184732665,проспект Мира,Северо-Восточный административный округ
570383483,Vidnoye_Moscow_Oblast,55.55,37.7,Солнечный микрорайон,None
270587663,Semyonovskaya,55.7828903,37.7210083,Семеновская площадь,Восточный административный округ
213826419,Музей_усадьба_Царицыно,55.617398,37.676228,Дольская улица,Южный административный округ
223024309,Moscow_City_Complex,55.7493712044,37.5393283651,Пресненская набережная,Центральный административный округ
37610277,Lotte_Hotel_Moscow,55.75039,37.58394,Новинский бульвар,Центральный административный округ
213858175,16_Tons_Club,55.76428,37.56439,улица Пресненский Вал,Центральный административный округ
1023996774,FC_Spartak_Moscow_Stadium,55.8172345033,37.4402054294,Волоколамское шоссе,Северо-Западный административный округ
413302736,Maryina_Roshcha_District,55.8002777778,37.6116666667,7-й проезд Марьиной Рощи,Северо-Восточный административный округ
795745587275153,Телецентр_Останкино,55.82289,37.6063,улица Академика Королева,Северо-Восточный административный округ
434770611,Brateevo_Moscow,55.6408255195,37.7603358994,улица Борисовские Пруды,Южный административный округ
528773663,Arbat_District,55.751,37.59,Большой Николопесковский переулок,Центральный административный округ
640636,Мультимедиа_Арт_музей_Indi_visual,55.74168,37.59878,улица Остоженка,Центральный административный округ
215099684,Ресторан_Яхта_Чайка_,55.7527454213,37.5560937357,Краснопресненская набережная,Центральный административный округ
214324780,Истринское_Водохранилище,55.7459668238,37.5461046738,набережная Тараса Шевченко,Западный административный округ
410719899,ТЦ_Капитолий,55.6916110237,37.5286826125,проспект Вернадского,Западный административный округ
213609641,Vremena_Goda_Moscow,55.73171,37.48714,Кутузовский проспект,Западный административный округ
406043122,Oktyabrskoye_Pole,55.7933333333,37.4933333333,улица Народного Ополчения,Северо-Западный административный округ
436579530,Megasport_Arena,55.78664,37.53981,Ходынский бульвар,Северный административный округ
227647840,Яхт_клуб_Адмирал,55.9709951703,37.5381812436,Адмиральская улица,None
417840945,Музей_космонавтики,55.8232978405,37.6398315219,проспект Мира,Северо-Восточный административный округ
270907494,Сиреневый_бульвар,55.8069567045,37.7750784613,улица Никитинская,Восточный административный округ
521263989,Кидзания_Москва,55.7902978815,37.5290012683,Ходынский бульвар,Северный административный округ
221165772,Москва_река,55.752645,37.572651,Краснопресненская набережная,Центральный административный округ
288092007,VDNH_Moscow,55.8266627827,37.637205485,проспект Мира,Северо-Восточный административный округ
219942182,Парк_Горького_ll_Gorky_Park,55.7321565935,37.6016627065,улица Крымский Вал,Центральный административный округ
360400790,Парк_Горького_Москва_,55.73144,37.60337,улица Крымский Вал,Центральный административный округ
410126920,WoodStudios,55.7870709874,37.7053999901,Электрозаводская улица,Восточный административный округ
517592719,Severny_District_Moscow,55.93,37.56083333,None,Северо-Восточный административный округ
1022779608,Сыроварня,55.7503179897,37.5602707564,Кутузовский проспект,Западный административный округ
644320934,Каро_11_Октябрь,55.75311,37.58753,Новый Арбат улица,Центральный административный округ
265829175,Tretyakovskaya,55.740833,37.6275,улица Пятницкая,Центральный административный округ
498399208,Bulvar_Rokossovskogo,55.8148,37.7342,Ивантеевская улица,Восточный административный округ
2568751,Royal_Bar,55.8365373577,37.4792965763,Ленинградское шоссе,Северный административный округ
502246679797160,Московский_зоопарк_Moscow_Zoo,55.7627161978,37.576417923,улица Грузинская Б.,Центральный административный округ
213297057,Strelka_Bar,55.742569,37.6092606,Берсеневская набережная,Центральный административный округ
551245951,Sokolniki_Exhibition_and_Convention_Centre,55.80015,37.67421,просек Лучевой 5-й,Восточный административный округ
213697889,Triumph_Palace,55.7983333333,37.5208333333,Чапаевский переулок,Северный административный округ
212991116,Aeroport,55.8008333333,37.5311111111,Ленинградский проспект,Северный административный округ
1003017483,Таганский_район,55.7413888889,37.6541666667,улица Земляной Вал,Центральный административный округ
498515284,Sokol_District,55.8054,37.5039,Волоколамское шоссе,Северный административный округ
215038368,Большой_цирк_на_Вернадского,55.6945424485,37.5398362219,проспект Вернадского,Юго-Западный административный округ
406730064,Bratislavskaya,55.66,37.7502777778,улица Перерва,Юго-Восточный административный округ
406730064,Bratislavskaya,55.66,37.7502777778,улица Перерва,Юго-Восточный административный округ
459351477,Domodedovskaya,55.6108333333,37.7197222222,Ореховый бульвар,Южный административный округ
74481358,ЖК_Шуваловский,55.70353,37.51113,Мичуринский проспект,Западный административный округ
972313453,Океанариум_вднх,55.8329155853,37.6195582508,проспект Мира,Северо-Восточный административный округ
2114231,Афи_Молл_Сити,55.7496729152,37.5407853549,Пресненская набережная,Центральный административный округ
213550883,Crowne_Plaza_Moscow_World_Trade_Centre,55.7547776903,37.5569665432,Краснопресненская набережная,Центральный административный округ
156523342,Каток_в_Парке_Горького,55.72925616,37.6005958043,улица Крымский Вал,Центральный административный округ
685296781,Московский_зоопарк,55.7619444444,37.5772222222,улица Грузинская Б.,Центральный административный округ
311727352689177,Воробьевы_Горы,55.7116173095,37.5439290382,улица Косыгина,Западный административный округ
545568887,Moscow_Taganskaya,55.73931,37.6664,Таганская улица,Центральный административный округ
228635115,ГЦКЗ_РОССИЯ,55.7222576604,37.5476667626,улица Лужники,Центральный административный округ
1007583968,Москвариум_ВДНХ,55.82629,37.63765,проспект Мира,Северо-Восточный административный округ
227756898,Измайловский_Лесопарк,55.7883898406,37.7842918283,Измайловский проспект,Восточный административный округ
411551911,Kantemirovskaya,55.6358333333,37.6561111111,Пролетарский проспект,Южный административный округ
215991968,Армянская_Апостольская_Церковь_в_Москве_,55.7878906477,37.6213143988,Олимпийский проспект,Центральный административный округ
2702401,Крымская_Набережная,55.7357583887,37.6048625216,Крымская набережная,Центральный административный округ
405037061,Belyayevo,55.6427777778,37.5261111111,улица Миклухо-Маклая,Юго-Западный административный округ
97784797,Shishas_Sferum_Bar,55.7533351089,37.5754312378,Новый Арбат улица,Центральный административный округ
2113334,Парк_Красная_Пресня,55.7550552509,37.550961409,улица Мантулинская,Центральный административный округ
294219526,Северный_Речной_Вокзал,55.85117,37.46713,Ленинградское шоссе,Северный административный округ
381180,Дворец_царя_Алексея_Михайловича,55.6557522849,37.6573758993,проспект Андропова,Южный административный округ
97038937,Лужнецкая_набережная,55.71342664,37.5498866956,Лужнецкая набережная,Центральный административный округ
4216106,Ландшафтный_Парк_Митино,55.8364659717,37.3588148964,Пенягинская улица,Северо-Западный административный округ
291199085,Novye_Cheryomushki,55.6702777778,37.5544444444,Профсоюзная улица,Юго-Западный административный округ
407034571,Profsoyuznaya,55.6780555556,37.5627777778,Профсоюзная улица,Юго-Западный административный округ
32833041,ТРЦ_Июнь,55.9198060791,37.7082021704,улица Мира,None
744095,Lotte_Plaza,55.75138,37.58439,Новинский бульвар,Центральный административный округ
219327789,Novokuznetskaya,55.7411111111,37.6294444444,улица Пятницкая,Центральный административный округ
37773485,Кутузовский_Проспект,55.7271316834,37.4739162159,Славянский бульвар,Западный административный округ
217929928,Vodny_Stadion,55.8397222222,37.4863888889,Кронштадтский бульвар,Северный административный округ
766959541,Москва_Тимирязевский_парк,55.8184395,37.5623817,Тимирязевская улица,Северный административный округ
97738418,ВДНХ_,55.8295404664,37.6322623662,проспект Мира,Северо-Восточный административный округ
89873244,Парк_850_Летия_Москвы,55.6431904375,37.722098955,Батайский проезд,Юго-Восточный административный округ
573489860,Tsaritsyno_Park,55.61665,37.68388,Дольская улица,Южный административный округ
10650873,Люблино_Район_Чудес,55.6674569,37.7598703,улица Верхние Поля,Юго-Восточный административный округ
262246703,Sixty_Restaurant_Bar_62_Этаж_Башня_Федерация,55.7487892315,37.5376710642,Пресненская набережная,Центральный административный округ
7029754,Сокол,55.8055504708,37.5150191932,Ленинградский проспект,Северный административный округ
31234775,Кофемания,55.74696,37.55674,Кутузовский проспект,Западный административный округ
498398039,Fili_Davydkovo_District,55.72777778,37.46722222,Славянский бульвар,Западный административный округ
636341061,Останкино_Телебашня,55.81842,37.61478,улица Академика Королева,Северо-Восточный административный округ
134458393830215,Усадьба_Кусково,55.73493,37.80901,улица Юности,Восточный административный округ
223342691,Перовский_Парк,55.7431,37.7729799,улица Лазо,Восточный административный округ
570633973137745,Хлебозавод,55.8061682,37.5854528,Большая Новодмитровская улица,Северо-Восточный административный округ
213564165,Red_Square_Moscow,55.7539264917,37.5570705405,Краснопресненская набережная,Центральный административный округ
213020005,Tretyakov_Gallery,55.7413888889,37.6202777778,Лаврушинский переулок,Центральный административный округ
517559022,Люблино,55.675,37.76666667,Белореченская улица,Юго-Восточный административный округ
285235,Парк_Дружбы,55.85129,37.4799099,Флотская улица,Северный административный округ
499964418,Атриум,55.8025955548,37.8044056892,Сиреневый бульвар,Восточный административный округ
1784748228403958,ТРЦ_Хорошо,55.7771945289,37.523471117,Хорошевское шоссе,Северный административный округ
164070,ТРЦ_Европейский,55.744388265,37.5666188051,площадь Киевского Вокзала,Западный административный округ
19537,Бизнес_парк_Румянцево,55.7522,37.6156,Троицкая улица,Центральный административный округ
264767868,Планета_КВН,55.79401,37.61778,Шереметьевская улица,Северо-Восточный административный округ
